--------- beginning of main
06-30 14:49:12.007  2793  2950 I KASPRESSO: TEST STEP: "5.2. check target amount" in AddNewGoalTest SUCCEED. It took 0 minutes, 0 seconds and 17 millis. 
06-30 14:49:12.007  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:12.258  2793  2950 I KASPRESSO: Screenshot saved to /data/user/0/com.starry.greenstash/files/screenshots/com.starry.greenstash.tests.AddNewGoalTest/addNewGoalTest/AddNewGoalTest_step_7.png
06-30 14:49:12.258  2793  2950 I KASPRESSO: TEST STEP: "5. Verify that the goal was updated" in AddNewGoalTest SUCCEED. It took 0 minutes, 3 seconds and 342 millis. 
06-30 14:49:12.258  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:12.404  2793  2950 I KASPRESSO: Screenshot saved to /data/user/0/com.starry.greenstash/files/screenshots/com.starry.greenstash.tests.AddNewGoalTest/addNewGoalTest/AddNewGoalTest_step_5.png
06-30 14:49:12.404  2793  2950 I KASPRESSO: ---------------------------------------------------------------------------
06-30 14:49:12.404  2793  2950 I KASPRESSO: AFTER TEST SECTION
06-30 14:49:12.404  2793  2950 I KASPRESSO: ---------------------------------------------------------------------------
06-30 14:49:12.404  2793  2950 I KASPRESSO: ---------------------------------------------------------------------------
06-30 14:49:12.404  2793  2950 I KASPRESSO: TEST PASSED
06-30 14:49:12.404  2793  2950 I KASPRESSO: ---------------------------------------------------------------------------
06-30 14:49:12.411  2793  2950 I KASPRESSO: Dump logcat buffer to /data/user/0/com.starry.greenstash/files/logcat/com.starry.greenstash.tests.AddNewGoalTest/addNewGoalTest/TestLogcat.txt: logcat -b default -d -t "06-30 14:48:51.192" -s "KASPRESSO","KASPRESSO_TEST"
